GpsCycle,GpsWeek,GpsTow,Time::TimeStartup,Time::GpsTow,Time::GpsWeek,Time::TimeUtc::year,Time::TimeUtc::month,Time::TimeUtc::day,Time::TimeUtc::hour,Time::TimeUtc::min,Time::TimeUtc::sec,Time::TimeUtc::ms,Time::TimeStatus::timeOk,Time::TimeStatus::dateOk,Time::TimeStatus::utcTimeValid,GNSS1::UTC::year,GNSS1::UTC::month,GNSS1::UTC::day,GNSS1::UTC::hour,GNSS1::UTC::min,GNSS1::UTC::sec,GNSS1::UTC::ms,GNSS1::Tow,GNSS1::Week,GNSS1::NumSats,GNSS1::Fix,GNSS1::PosLla::latitude,GNSS1::PosLla::longitude,GNSS1::PosLla::altitude,GNSS1::PosEcef::X,GNSS1::PosEcef::Y,GNSS1::PosEcef::Z,GNSS1::VelNed::N,GNSS1::VelNed::E,GNSS1::VelNed::D,GNSS1::VelEcef::X,GNSS1::VelEcef::Y,GNSS1::VelEcef::Z,GNSS1::PosU::N,GNSS1::PosU::E,GNSS1::PosU::D,GNSS1::VelU,GNSS1::TimeU,GNSS1::TimeInfo::Status::timeOk,GNSS1::TimeInfo::Status::dateOk,GNSS1::TimeInfo::Status::utcTimeValid,GNSS1::TimeInfo::LeapSeconds,GNSS1::gDOP,GNSS1::pDOP,GNSS1::tDOP,GNSS1::vDOP,GNSS1::hDOP,GNSS1::nDOP,GNSS1::eDOP,Att::YawPitchRoll::Y,Att::YawPitchRoll::P,Att::YawPitchRoll::R,Att::Quaternion::w,Att::Quaternion::x,Att::Quaternion::y,Att::Quaternion::z,Att::YprU::Y,Att::YprU::P,Att::YprU::R,INS::InsStatus::Mode,INS::InsStatus::GpsFix,INS::InsStatus::Error::IMU,INS::InsStatus::Error::MagPres,INS::InsStatus::Error::GNSS,INS::InsStatus::GpsHeadingIns,INS::InsStatus::GpsCompass,INS::PosLla::latitude,INS::PosLla::longitude,INS::PosLla::altitude,INS::PosEcef::X,INS::PosEcef::Y,INS::PosEcef::Z,INS::VelBody::X,INS::VelBody::Y,INS::VelBody::Z,INS::VelNed::N,INS::VelNed::E,INS::VelNed::D,INS::VelEcef::X,INS::VelEcef::Y,INS::VelEcef::Z,INS::MagEcef::X,INS::MagEcef::Y,INS::MagEcef::Z,INS::AccelEcef::X,INS::AccelEcef::Y,INS::AccelEcef::Z,INS::LinearAccelEcef::,INS::LinearAccelEcef::Y,INS::LinearAccelEcef::Z,INS::PosU,INS::VelU,GNSS2::UTC::year,GNSS2::UTC::month,GNSS2::UTC::day,GNSS2::UTC::hour,GNSS2::UTC::min,GNSS2::UTC::sec,GNSS2::UTC::ms,GNSS2::Tow,GNSS2::Week,GNSS2::NumSats,GNSS2::Fix,GNSS2::PosLla::latitude,GNSS2::PosLla::longitude,GNSS2::PosLla::altitude,GNSS2::PosEcef::X,GNSS2::PosEcef::Y,GNSS2::PosEcef::Z,GNSS2::VelNed::N,GNSS2::VelNed::E,GNSS2::VelNed::D,GNSS2::VelEcef::X,GNSS2::VelEcef::Y,GNSS2::VelEcef::Z,GNSS2::PosU::N,GNSS2::PosU::E,GNSS2::PosU::D,GNSS2::VelU,GNSS2::TimeU,GNSS2::TimeInfo::Status::timeOk,GNSS2::TimeInfo::Status::dateOk,GNSS2::TimeInfo::Status::utcTimeValid,GNSS2::TimeInfo::LeapSeconds,GNSS2::gDOP,GNSS2::pDOP,GNSS2::tDOP,GNSS2::vDOP,GNSS2::hDOP,GNSS2::nDOP,GNSS2::eDOP
2,117,201791.061011,820545004000,201791061010599,2165,21,7,6,8,2,53,61,1,1,1,21,7,6,8,2,53,0,201790999885624,2165,13,4,48.739912106999995,8.9214654069999995,536.17520000000002,4163585.7336999997,653598.32230000012,4771936.7012999998,0.53600001,1.11,-0.77100003,-0.0678581,1.1129395,0.9330585,2.3752182,1.4824288,4.3729005,0.34080002,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-98.755577,86.07299,-76.926193,0.69482046,0.1095994,0.69299489,-0.15802117,0.28905451,0.018544957,0.018769464,2,1,0,0,0,0,1,48.739910403217493,8.9214669765031633,536.73281644517556,4163586.2193106711,653598.51855932944,4771936.9955395665,0.49866462,1.2159444,0.069783509,0.51130545,1.0663403,-0.57753056,-0.16881791,1.052898,0.77133816,-0.085535124,-0.0084717628,-0.047500275,4.4545736,1.853296,5.9343114,-1.9353974,0.85012829,-1.43875,0.52664179,0.051081538,21,7,6,8,2,52,799,201790799689430,2165,13,4,48.739911939742342,8.9214578533171149,534.81956921890378,4163584.9500000002,653597.64000000001,4771935.6699999999,0.34999999,0.98400003,-1.1390001,0.32999998,1.05,1.09,1.8553827,1.5653591,4.0005007,0.39200002,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201791.256012,820740005000,201791256011724,2165,21,7,6,8,2,53,256,1,1,1,21,7,6,8,2,53,199,201791199885651,2165,13,4,48.739912908999997,8.9214685090000003,536.31690000000003,4163585.7236000001,653598.55670000007,4771936.8667000001,0.38499999,1.206,-0.597,-0.08397001,1.2075858,0.70267737,2.3941281,1.4829943,4.3762074,0.28560001,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-122.63877,81.356064,-101.84319,0.67334735,0.077932626,0.71368712,-0.17658043,0.28942698,0.018547812,0.018755933,2,1,0,0,0,0,1,48.739911272593446,8.9214700102371189,536.81589696777519,4163586.1670279778,653598.7362408815,4771937.1217560219,0.21010379,1.2109839,0.0044888705,0.40984029,1.0925621,-0.38598526,-0.22232518,1.0710415,0.560435,-0.087627389,-0.0075315889,-0.046491776,7.3915958,-0.16068554,6.7686434,1.0016247,-1.1638538,-0.6044178,0.52962315,0.051245335,21,7,6,8,2,53,0,201790999689523,2165,13,4,48.739912641483237,8.9214604339456667,535.03046060912311,4163585,653597.83999999997,4771935.8799999999,0.514,0.85500002,-0.727,-0.039999999,0.85999995,0.88999999,1.8810893,1.5880878,4.0274277,0.37280002,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201791.456012,820940005000,201791456011772,2165,21,7,6,8,2,53,456,1,1,1,21,7,6,8,2,53,399,201791399885678,2165,13,4,48.739913311999999,8.9214715120000001,536.42560000000003,4163585.7275,653598.77670000005,4771936.9779000003,0.103,0.95499998,-0.486,0.092054605,0.98114216,0.43326214,2.4072843,1.4889325,4.3936181,0.28080001,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-131.0797,79.047699,-109.72044,0.65754014,0.072238617,0.72583479,-0.18864372,0.28978217,0.018547446,0.018703347,2,1,0,0,0,0,1,48.739911684256072,8.9214728895030149,536.87533005373552,4163586.1389039787,653598.94621331734,4771937.1966259563,0.039254934,1.0012974,-0.26812989,0.099874862,1.012859,-0.20043117,-0.10066388,1.0094606,0.21653415,-0.086201578,-0.0082175275,-0.043519072,5.8182764,1.2621884,5.1080222,-0.57169485,0.25902003,-2.2650392,0.53236324,0.051207092,21,7,6,8,2,53,199,201791199689615,2165,13,4,48.739913215610962,8.9214634807284838,535.18728899862617,4163585.02,653598.07000000007,4771936.04,0.259,1.1799999,-0.28,-0.19,1.16,0.38,1.9093912,1.6133823,4.0521436,0.32160002,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201791.656012,821140005000,201791656011820,2165,21,7,6,8,2,53,656,1,1,1,21,7,6,8,2,53,599,201791599885706,2165,13,4,48.739913293000001,8.9214741929999999,536.43240000000003,4163585.7025000001,653598.97519999999,4771936.9817000004,0.018999999,1.063,0.105,-0.24735245,1.0371897,-0.066400267,2.420917,1.4895144,4.3988333,0.16800001,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-116.31997,78.020569,-94.88588,0.67113376,0.059707735,0.71082634,-0.2018424,0.29016384,0.018487509,0.018712109,2,1,0,0,0,0,1,48.739911642659699,8.9214758251530561,536.88693937282369,4163586.1164146271,653599.16126858874,4771937.2023021448,-0.24226609,1.0620018,-0.49648365,-0.061571199,1.195225,0.026138607,-0.15666094,1.1852695,-0.060253866,-0.087128431,-0.0063535832,-0.047141068,6.3670549,2.0178556,7.0881758,-0.02291619,1.0146868,-0.2848857,0.53503734,0.051271133,21,7,6,8,2,53,399,201791399689708,2165,13,4,48.739913559072683,8.9214663854032388,535.22029235865921,4163584.98,653598.28000000003,4771936.0899999999,0.211,1.058,-0.35800001,-0.089999996,1.0599999,0.41,1.935689,1.6405911,4.076808,0.33920002,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201791.856012,821340005000,201791856011629,2165,21,7,6,8,2,53,856,1,1,1,21,7,6,8,2,53,799,201791799885733,2165,13,4,48.739913107999996,8.9214772079999989,536.42669999999998,4163585.6793,653599.19840000011,4771936.9638,-0.221,1.183,-0.089000002,0.038662322,1.2035531,-0.078842983,2.4210706,1.4907459,4.3882318,0.16560002,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-111.68277,77.982834,-90.244812,0.67687434,0.058126565,0.70502919,-0.20346101,0.29051325,0.018292267,0.018529152,2,1,0,0,0,0,1,48.739911500271468,8.921478839121697,536.90013883076608,4163586.1023923066,653599.38348454167,4771937.2017812738,0.020191848,1.00107,-0.60743093,-0.20915809,1.1295823,-0.22763483,0.12845457,1.1635803,0.033183314,-0.084698007,-0.0064612725,-0.044232454,7.6891212,0.88810915,7.7583537,1.2991499,-0.11505985,0.38529262,0.53504431,0.050779171,21,7,6,8,2,53,599,201791599689801,2165,13,4,48.7399135497513,8.9214691346932042,535.22120181564242,4163584.9500000002,653598.47999999998,4771936.0899999999,-0.079999998,1.03,-0.050999999,-0.07,1.03,-0.0099999998,1.9515617,1.6598222,4.0925741,0.28640002,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201792.061018,821545005000,201792061017990,2165,21,7,6,8,2,54,61,1,1,1,21,7,6,8,2,54,0,201791999885761,2165,13,4,48.739912683999997,8.9214804839999999,536.44010000000003,4163585.6855000001,653599.44490000012,4771936.9428000003,-0.226,1.232,-0.177,0.092109874,1.2615423,-0.015989155,2.4447055,1.4924135,4.3921776,0.17520002,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-103.87224,78.946373,-85.444847,0.68920779,0.044815972,0.70027006,-0.18057129,0.29089049,0.018106041,0.018357933,2,1,0,0,0,0,1,48.739910799322359,8.9214820659098173,536.93761069950415,4163586.1478877058,653599.63088991831,4771937.1785398787,-0.14531365,1.0262996,-0.72957802,-0.36588117,1.2118762,-0.06464003,0.12588839,1.2464792,-0.19269919,-0.084011883,-0.0065964861,-0.046571527,5.8461056,1.5413531,5.7852788,-0.54386562,0.53818381,-1.5877826,0.53514856,0.050202753,21,7,6,8,2,53,799,201791799689894,2165,13,4,48.739913246354938,8.9214723790261026,535.22419768944383,4163584.9399999999,653598.71999999997,4771936.0700000003,-0.07,1.311,-0.207,-0.02,1.3199999,0.11,1.9500344,1.6633863,4.1065016,0.28640002,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201792.256018,821740005000,201792256017923,2165,21,7,6,8,2,54,256,1,1,1,21,7,6,8,2,54,199,201792199885788,2165,13,4,48.739912107999999,8.9214841079999996,536.43520000000001,4163585.6897999998,653599.70679999993,4771936.8968000002,-0.43900001,1.318,0.259,-0.047103405,1.3267438,-0.48420858,2.473285,1.4936894,4.3976417,0.17760001,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-83.862,79.20356,-68.412971,0.71352112,0.030035505,0.68164432,-0.15920618,0.29127765,0.017975681,0.018192735,2,1,0,0,0,0,1,48.739910220789113,8.9214853813512764,536.92515345918946,4163586.1497325562,653599.87804408232,4771937.1267439658,-0.33525282,1.0238875,-0.80177099,-0.5044114,1.2409607,0.095719233,0.11978041,1.2749611,-0.40460271,-0.082931161,-0.0070163338,-0.047569335,6.8324122,-0.77093744,8.1735182,0.44244128,-1.7741075,0.80045664,0.53542221,0.04972633,21,7,6,8,2,54,0,201791999689987,2165,13,4,48.739912688757272,8.9214758997688843,535.29190343338996,4163584.9900000002,653598.98999999999,4771936.0800000001,-0.32300001,0.99599999,-0.28299999,0.26999998,1.05,0,1.9421022,1.6644795,4.1140604,0.29920003,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201792.456018,821940005000,201792456017971,2165,21,7,6,8,2,54,456,1,1,1,21,7,6,8,2,54,399,201792399885815,2165,13,4,48.739911174999996,8.9214871749999993,536.39140000000009,4163585.7019000002,653599.9469000001,4771936.7955999998,-0.58399999,1.022,0.102,0.20876326,1.0672815,-0.4618139,2.5015497,1.4950979,4.4037251,0.19920002,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-68.301537,78.493401,-55.525635,0.73254937,0.015739562,0.66580433,-0.14081337,0.29167745,0.017891206,0.018014845,2,1,0,0,0,0,1,48.739909352253775,8.9214882981536814,536.92042005551048,4163586.1851084395,653600.10077967693,4771937.0594845461,-0.16311255,0.84810513,-0.67702192,-0.47669867,0.98684329,-0.056080326,0.2375062,1.0362122,-0.27221546,-0.083909631,-0.0065394025,-0.048407637,5.9807243,0.25036579,7.2059555,-0.40924653,-0.7528044,-0.16710587,0.53603035,0.049380854,21,7,6,8,2,54,199,201792199690079,2165,12,4,48.739911817300069,8.9214788833031857,535.31041487213224,4163585.04,653599.21999999997,4771936.0300000003,-0.426,1.163,-0.035,0.16,1.1999999,-0.25,1.9341922,1.6623849,4.1253495,0.2608,5.1999997e-08,1,1,1,18,2.27,1.91,1.23,1.64,0.98999995,0.64999998,0.74000001
2,117,201792.656018,822140005000,201792656018019,2165,21,7,6,8,2,54,656,1,1,1,21,7,6,8,2,54,599,201792599885843,2165,13,4,48.739910178999999,8.9214899790000004,536.37019999999995,4163585.7386000003,653600.15970000008,4771936.7065000003,-0.50999999,1.013,0.052000001,0.18777987,1.0548776,-0.37542617,2.5296283,1.4975579,4.4074044,0.18960002,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-69.369202,77.532478,-57.916359,0.73350626,0.0013375109,0.66532964,-0.13893633,0.2920993,0.017798578,0.017939219,2,1,0,0,0,0,1,48.739908312570137,8.9214906549778057,536.89570896420628,4163586.2279920685,653600.2829984026,4771936.9646548536,-0.54127896,0.74045819,-0.65545028,-0.52844071,0.9436934,0.31791392,0.038965873,0.96136707,-0.58747852,-0.082018211,-0.0070724171,-0.045542218,5.4509325,1.2656444,5.2468085,-0.93903852,0.26247397,-2.1262524,0.53737175,0.049090751,21,7,6,8,2,54,399,201792399690172,2165,12,4,48.739910929939292,8.9214816614814172,535.27726693172008,4163585.0600000001,653599.43000000005,4771935.9400000004,-0.54299998,0.954,-0.17299999,0.37,1.02,-0.22999999,1.9238575,1.6584487,4.1272912,0.27520001,5.1999997e-08,1,1,1,18,2.27,1.91,1.23,1.63,0.98999995,0.64999998,0.74000001
2,117,201792.856018,822340005000,201792856017828,2165,21,7,6,8,2,54,856,1,1,1,21,7,6,8,2,54,799,201792799885870,2165,13,4,48.739909259999997,8.9214927599999996,536.30010000000004,4163585.7375000003,653600.36399999994,4771936.5865000002,-0.50599998,0.98799998,0.58999997,-0.16182476,0.97469628,-0.77721286,2.5610533,1.4999863,4.4167137,0.27360004,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-72.360374,78.119164,-59.824516,0.72876316,0.0098832697,0.66944772,-0.14368853,0.29252017,0.017691426,0.017863704,2,1,0,0,0,0,1,48.739907285096422,8.921493406994804,536.78951139329001,4163586.2122706855,653600.48544298974,4771936.809465358,-0.88595736,0.57950884,-0.65794986,-0.56635481,0.86534512,0.69575053,-0.16688813,0.84974438,-0.89651084,-0.081967503,-0.0083408076,-0.045450553,5.0848351,-0.79710394,7.1248879,-1.305136,-1.8002747,-0.24817342,0.53846008,0.04873601,21,7,6,8,2,54,599,201792599690265,2165,12,4,48.739910014727243,8.9214840367533483,535.23353359103203,4163585.0800000001,653599.60999999999,4771935.8399999999,-0.44400001,0.917,0.103,0.12,0.94999999,-0.37,1.9149331,1.6542361,4.1365719,0.24960001,5.1999997e-08,1,1,1,18,2.27,1.91,1.23,1.63,0.98999995,0.64999998,0.74000001
2,117,201793.061024,822545005000,201793061024189,2165,21,7,6,8,2,55,61,1,1,1,21,7,6,8,2,55,0,201792999885898,2165,13,4,48.739908622000002,8.9214950220000002,536.17269999999996,4163585.6824000003,653600.51760000002,4771936.4438000005,-0.233,0.59799999,0.73799998,-0.40050927,0.54245639,-0.70842814,2.5910995,1.5012875,4.4213314,0.31200004,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-70.078972,80.588097,-55.857193,0.72566861,0.035562772,0.67293662,-0.13891278,0.29295698,0.017703993,0.017870137,2,1,0,0,0,0,1,48.739906476582675,8.9214954792120587,536.62786993430927,4163586.1500983397,653600.62997846317,4771936.6286566202,-0.92119974,0.32131919,-0.42418778,-0.38126343,0.55093616,0.82637614,-0.3406862,0.50420219,-0.8726415,-0.083456568,-0.0086712325,-0.048423111,5.5578523,-0.83854657,7.8010826,-0.83211827,-1.8417176,0.42802206,0.54126507,0.048908979,21,7,6,8,2,54,799,201792799690358,2165,12,4,48.73990905216467,8.9214866095755401,535.14120904449373,4163585.0700000003,653599.80000000005,4771935.7000000002,-0.61199999,1.034,0.70300001,-0.16,1.02,-0.93000001,1.9150648,1.6520194,4.1563573,0.30080003,5.1999997e-08,1,1,1,18,2.27,1.91,1.23,1.63,0.98999995,0.64999998,0.74000001
2,117,201793.256024,822740005000,201793256024122,2165,21,7,6,8,2,55,256,1,1,1,21,7,6,8,2,55,199,201793199885925,2165,13,4,48.739908057999997,8.9214960579999989,536.00409999999999,4163585.6061,653600.59039999999,4771936.2757000001,-0.30700001,0.242,0.82800001,-0.34898734,0.19018464,-0.82488465,2.6018982,1.5088624,4.4446115,0.38640004,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-64.830605,82.198654,-48.222866,0.72460347,0.061761566,0.67154181,-0.14201036,0.29337493,0.017747121,0.017882315,2,1,0,0,0,0,1,48.739906142519935,8.9214965246088358,536.46422833530232,4163586.0591510441,653600.69354077207,4771936.4811421139,-0.82424325,0.15964223,-0.1320489,-0.12767985,0.29024979,0.78851271,-0.46390927,0.22097974,-0.67694575,-0.083752155,-0.0085235331,-0.048475489,6.1442256,-0.048281312,8.8272038,-0.24574548,-1.0514529,1.4541428,0.54410243,0.049261309,21,7,6,8,2,55,0,201792999690451,2165,12,4,48.739907970055569,8.9214890192073195,534.95412617642432,4163585.0100000002,653599.96999999997,4771935.4800000004,-0.53899997,0.68800002,0.90499997,-0.29999998,0.64999998,-1.04,1.9151094,1.6519949,4.174633,0.33920002,5.1999997e-08,1,1,1,18,2.27,1.91,1.23,1.63,0.98999995,0.64999998,0.74000001
2,117,201793.456024,822940005000,201793456024170,2165,21,7,6,8,2,55,456,1,1,1,21,7,6,8,2,55,399,201793399885953,2165,13,4,48.739907695999996,8.9214964959999996,535.83690000000001,4163585.5225,653600.60710000002,4771936.1234999998,0.023,0.079000004,0.602,-0.42153773,0.013801098,-0.43736652,2.60742,1.5188279,4.4709902,0.39360002,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-65.994972,84.955154,-47.066448,0.71396863,0.090198644,0.67964357,-0.1421186,0.29379791,0.017797127,0.017947461,2,1,0,0,0,0,1,48.739906010482834,8.9214969354487543,536.3303988983389,4163585.978179602,653600.71142059995,4771936.3708553333,-0.52865028,0.042270917,0.05078448,0.042832822,0.06599085,0.5269227,-0.38533282,0.0063093691,-0.36785296,-0.084302545,-0.010384945,-0.048363861,6.8644104,0.41567993,8.7761602,0.47443944,-0.58749175,1.4030992,0.5475021,0.049823429,21,7,6,8,2,55,199,201793199690544,2165,13,4,48.739907146693568,8.9214905098073647,534.76840371266007,4163584.9399999999,653600.07000000007,4771935.2800000003,-0.183,0.38999999,0.92199999,-0.52999997,0.31,-0.81,1.9156963,1.6526585,4.1856413,0.36960003,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201793.656024,823140005000,201793656024218,2165,21,7,6,8,2,55,656,1,1,1,21,7,6,8,2,55,599,201793599885980,2165,13,4,48.739907737999999,8.9214968379999995,535.77730000000008,4163585.4772000001,653600.61919999996,4771936.0817999998,0.022,0.079000004,0.18099999,-0.14651068,0.056970395,-0.12155244,2.611937,1.5287008,4.5045314,0.37200001,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-98.622787,88.096069,-78.283638,0.69621897,0.11308554,0.69558465,-0.13657588,0.29420802,0.017809168,0.018060973,2,1,0,0,0,0,1,48.739906113828489,8.9214969052991222,536.25082446355373,4163585.9181454098,653600.69975150586,4771936.3186170552,-0.26912796,-0.039830212,0.059471216,0.043264255,-0.049148247,0.27067649,-0.20085301,-0.08128009,-0.17494208,-0.083295882,-0.010970557,-0.045392714,6.9615383,1.4200335,7.9255376,0.5715673,0.41686183,0.55247688,0.55093551,0.050301436,21,7,6,8,2,55,399,201793399690637,2165,13,4,48.73990676143837,8.9214914132280878,534.56654211319983,4163584.8300000001,653600.12,4771935.1000000006,-0.037,0.345,0.583,-0.41,0.28999999,-0.45999998,1.9090469,1.6525245,4.1780467,0.32480001,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201793.856024,823340005000,201793856024027,2165,21,7,6,8,2,55,856,1,1,1,21,7,6,8,2,55,799,201793799886007,2165,13,4,48.739907717999998,8.9214967180000002,535.71319999999992,4163585.4372999999,653600.61139999994,4771936.0321000004,0.0080000004,-0.061000001,0.21600001,-0.13720754,-0.083283491,-0.15709537,2.6375995,1.5416161,4.5327082,0.42720002,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-4.8889093,88.812866,16.140247,0.70248497,0.12974782,0.68790728,-0.12831187,0.29460526,0.018124923,0.017865444,2,1,0,0,0,0,1,48.739906166165994,8.9214969811304137,536.22705720835074,4163585.8974734093,653600.70215273497,4771936.3045892501,0.015556612,5.1998439e-05,0.020785751,0.019736845,-0.0074373777,-0.015139378,-0.0036404589,-0.0080999387,0.024396649,-0.0837605,-0.010436146,-0.046696305,6.6546917,0.38497281,6.5707111,0.26472095,-0.61819887,-0.80234933,0.55427766,0.050682943,21,7,6,8,2,55,599,201793599690729,2165,13,4,48.739906476305315,8.9214922612060867,534.51454505138099,4163584.8100000001,653600.18000000005,4771935.04,-0.035999998,-0.030999999,0.55400002,-0.32999998,-0.079999998,-0.44,1.8966699,1.6514751,4.1732416,0.4032,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201794.06103,823545005000,201794061030388,2165,21,7,6,8,2,56,61,1,1,1,21,7,6,8,2,56,0,201793999886035,2165,13,4,48.739907732999995,8.9214967329999997,535.71440000000007,4163585.4377000001,653600.60629999998,4771936.0340999998,-0.048999999,-0.016000001,-0.102,0.10532343,0.00033606589,0.044360593,2.6684108,1.5557739,4.5555716,0.35760003,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,0.31369045,89.013237,21.283773,0.70125568,0.12981483,0.68929237,-0.12753299,0.29502493,0.018204078,0.017937396,2,1,0,0,0,0,1,48.739906156525386,8.9214969261475101,536.22916690108832,4163585.900271317,653600.69849797734,4771936.3054680824,0.02685323,0.0067827376,0.011808453,0.013914249,0.002109997,-0.026617335,0.0066808402,0.0031845968,0.029185025,-0.08302895,-0.011426404,-0.047496736,6.8906455,1.0471871,7.784193,0.50067431,0.044015445,0.41113222,0.55804157,0.051054474,21,7,6,8,2,55,799,201793799690822,2165,13,4,48.739906205250328,8.9214921690695288,534.44787167664617,4163584.79,653600.17000000004,4771934.9699999997,0.003,-0.012,0.054000001,-0.039999999,-0.02,-0.039999999,1.8864062,1.6526358,4.165031,0.41440001,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201794.25603,823740005000,201794256030321,2165,21,7,6,8,2,56,256,1,1,1,21,7,6,8,2,56,199,201794199886062,2165,13,4,48.739907711999997,8.9214965120000009,535.7097,4163585.4380000001,653600.59580000001,4771936.0290999999,0.035999998,-0.061000001,0.0060000001,-0.021184599,-0.065072089,0.019231107,2.7016449,1.5703844,4.5800772,0.23760003,9.9999997e-10,1,1,1,18,1.91,1.64,0.97999996,1.36,0.91999996,0.69999999,0.59999996,-6.7867217,88.526199,14.24244,0.70425022,0.12961754,0.68610156,-0.12843506,0.29541117,0.018257532,0.017993063,2,1,0,0,0,0,1,48.73990614239198,8.9214969081767794,536.23218191793421,4163585.9036078905,653600.69768367021,4771936.3066979526,0.023864975,0.0062573184,0.0088212788,0.011085313,0.0026029747,-0.023597594,0.0067378781,0.0036925655,0.025049394,-0.084765323,-0.011934565,-0.048785679,6.4770026,1.0827389,7.4534969,0.087031513,0.079567157,0.080436036,0.56120604,0.05131859,21,7,6,8,2,56,0,201793999690915,2165,13,4,48.739906145952212,8.9214921690695288,534.44035443942994,4163584.79,653600.17000000004,4771934.96,0.027000001,-0.071000002,0.025,-0.02,-0.079999998,0,1.8774905,1.6546044,4.1556602,0.31360003,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
2,117,201794.45603,823940005000,201794456030369,2165,21,7,6,8,2,56,456,1,1,1,21,7,6,8,2,56,399,201794399886090,2165,13,4,48.739907766999998,8.9214963669999996,535.68510000000003,4163585.4185000001,653600.58569999994,4771936.0145999994,0.068999998,0.023,0.178,-0.17077594,-0.0035240343,-0.088301539,2.6993978,1.5867343,4.5948334,0.39600003,9.9999997e-10,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996,-5.3364749,88.663818,15.668058,0.70342535,0.12962109,0.68700236,-0.12813637,0.29576361,0.018250557,0.017983701,2,1,0,0,0,0,1,48.73990617507171,8.9214967888401908,536.23519748414401,4163585.9042348145,653600.68889639806,4771936.3113616621,0.02392482,0.0053840256,0.015032394,0.016514547,-0.00041345431,-0.023546897,0.0031407331,7.4515381e-05,0.028591743,-0.084425673,-0.011527743,-0.048997618,6.3866305,1.0128822,7.3824778,-0.0033408741,0.0097105084,0.0094171232,0.56329012,0.051296014,21,7,6,8,2,56,199,201794199691008,2165,13,4,48.739906089659755,8.921492013684686,534.44584671035409,4163584.8000000003,653600.16000000003,4771934.96,0.052000001,-0.0080000004,0.011,-0.039999999,-0.02,0.029999999,1.8682332,1.6559601,4.1455302,0.28800002,5.1999997e-08,1,1,1,18,1.8399999,1.5799999,0.94,1.3399999,0.83999997,0.64999998,0.53999996
